top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,experiment_no,is_pilot,didbf,monitor,mousetrackpad,age,income,edu,ImageId,in_treatment,bound_size,bounding_box_score
424,581,547,140,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3720E38DB4LL7,Submitted,0% (0/0),0% (0/0),0% (0/0),29,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.72000000000003
427,582,542,151,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZD05YZ9CKQ0D,Submitted,0% (0/0),0% (0/0),0% (0/0),29,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7013652907575
429,579,544,147,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),28,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.19405736515387
422,583,566,142,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),11,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,23.8720232636608
405,605,577,119,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),11,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,71.7222173511803
426,584,548,141,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZY1BYHGB34W5,Submitted,0% (0/0),0% (0/0),0% (0/0),183,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.72720635133913
418,588,560,138,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A255Z4TRTBZLKV,Submitted,0% (0/0),0% (0/0),0% (0/0),20,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,25.3067272413621
431,581,542,146,3BFF0DJK90UW7L99XEQZXRILNVKTSY,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2U7U0A4G92GTR,Submitted,0% (0/0),0% (0/0),0% (0/0),22,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.1212833123736
294,540,699,201,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A359WCYOJEO9IG,Submitted,0% (0/0),0% (0/0),0% (0/0),14,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,30.8650809336778
295,562,709,180,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),879,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,35.4588131196039
302,545,703,189,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),42,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,24.0742285255632
290,546,719,180,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),237,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,30.156801879774
233,570,752,103,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),18,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,167.482418533765
304,583,771,206,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),12,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,127.441807449105
291,550,707,186,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),157,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,25.3600008835847
278,550,720,162,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3AFGG80UCEYNA,Submitted,0% (0/0),0% (0/0),0% (0/0),154,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,51.9077951204407
291,552,715,184,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),309,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,33.2528071584327
282,545,704,195,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),274,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,34.4984919177992
299,534,703,230,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AI293TGSIILE,Submitted,0% (0/0),0% (0/0),0% (0/0),70,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,65.0445748336094
292,521,718,191,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),11,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,54.3474783068281
297,554,699,188,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),34,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,21.2610256367022
299,542,708,197,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),450,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,35.9438753067229
297,538,707,196,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZD05YZ9CKQ0D,Submitted,0% (0/0),0% (0/0),0% (0/0),42,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,34.7612076854317
251,572,734,175,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),155,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,89.1553990269564
275,555,714,188,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),8,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,44.1335410678925
238,594,725,147,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A39Q5Z2B8IZ59C,Submitted,0% (0/0),0% (0/0),0% (0/0),31,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,125.229745020165
306,535,702,191,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3PGUPNMOU5BPW,Submitted,0% (0/0),0% (0/0),0% (0/0),26,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,31.3379111820352
289,553,708,192,3W3RSPVVHV9O3LT8DAJ8Q1QSEFJLU3,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),67,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/117c0a56e9f25a6c.jpg,1,127412.21258752,33.5376233203654
621,757,857,523,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),11,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,88.7003181776519
613,732,805,542,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),108,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,8.6384985932172
609,743,803,542,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),700,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,16.0265096047099
615,737,800,540,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ALQOIBJA35DZM,Submitted,0% (0/0),0% (0/0),0% (0/0),31,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,6.71275884586236
602,748,820,543,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),10,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,37.5041677373353
589,754,801,527,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),317,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,53.0978497241822
607,734,806,537,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),17,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,17.9096209686571
608,728,806,539,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),20,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,17.5019673840074
594,729,801,539,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),277,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,29.0304387251383
615,731,799,546,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),44,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,4.72519043172378
619,733,796,548,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2U7U0A4G92GTR,Submitted,0% (0/0),0% (0/0),0% (0/0),22,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,9.02414001997334
604,737,817,542,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),6,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,24.1592401114382
608,733,804,533,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),32,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,20.0852871229003
609,734,804,541,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1A2NGCC4KVRB8,Submitted,0% (0/0),0% (0/0),0% (0/0),148,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,11.1567434153093
610,733,811,535,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),169,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,21.8319839607796
604,722,807,530,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),330,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,32.1350852708891
614,734,801,545,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1ULHXPHPJRQVZ,Submitted,0% (0/0),0% (0/0),0% (0/0),21,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,1.34282642044689
598,744,829,536,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),15,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,46.7074518229486
603,739,773,557,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),12,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,42.8745274772877
602,742,807,534,37G6BXQPMT3I5MCZFFCZ353J2XCEQ4,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),13,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/118ae565963194f2.jpg,1,30398.0544,28.30127096299
373,482,752,559,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),23,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,4.10596753006582
372,478,763,555,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),8,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,17.3374322935591
376,476,751,556,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2LCRHTK0WQEOM,Submitted,0% (0/0),0% (0/0),0% (0/0),18,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,9.14988681672367
377,480,749,554,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A359WCYOJEO9IG,Submitted,0% (0/0),0% (0/0),0% (0/0),12,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,9.36757377607595
374,476,753,557,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),180,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,9.24035926012943
373,480,754,553,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),16,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,9.75285134753655
374,480,758,556,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),237,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,9.77047273273555
360,482,768,543,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AWITQJV4D1QA4,Submitted,0% (0/0),0% (0/0),0% (0/0),62,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,37.9312605207
375,480,757,544,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),11,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,19.495805452416
371,475,751,559,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30N5H4N4C22N8,Submitted,0% (0/0),0% (0/0),0% (0/0),42,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,13.2669893394941
361,483,768,542,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),262,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,38.1892710635457
368,475,752,556,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZD05YZ9CKQ0D,Submitted,0% (0/0),0% (0/0),0% (0/0),28,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,16.475316563517
347,498,763,552,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),15,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,47.231456603641
376,477,751,555,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),162,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,8.69963171843971
340,519,811,522,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),16,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,119.993651390243
374,477,752,556,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),30,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,8.68765096007794
341,476,762,550,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),92,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,47.4120115134405
373,479,761,548,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),518,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,20.3239396352659
350,495,756,560,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),20,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,38.2842823094689
381,474,753,558,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),35,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20602.16008704,14.0416973141039
329,531,523,192,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),215,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,52125.696,43.069548552714
350,528,522,197,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),39,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,52125.696,17.2592033072814
349,531,521,205,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),66,1,1,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,52125.696,22.5874460067266
