top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,cellphone,tablet,smalllaptop,midsize,largescreen,notsure,q01.didbf,q02.monitor,q03.mousetrackpad,q04.age,q05.income,q06.edu,ImageId,in_treatment,bound_size,bounding_box_score
425,582,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2MI45TMDWRNZU,Submitted,0% (0/0),0% (0/0),0% (0/0),1251,0,0,0,0,1,0,noans,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.10809891893932
428,583,544,139,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2551DKGKGHJHB,Submitted,0% (0/0),0% (0/0),0% (0/0),483,0,0,0,1,0,0,no,midsize,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.84770873645856
423,580,544,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2ZYO0FHHESP4J,Submitted,0% (0/0),0% (0/0),0% (0/0),183,0,0,0,1,0,0,yes,midsize,mouse,4150,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.87534159405321
422,586,548,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1DIXDR0Y7KXMT,Submitted,0% (0/0),0% (0/0),0% (0/0),297,0,0,1,0,0,0,yes,smalllaptop,mouse,31to40,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.09185177683867
430,582,542,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AU6E25191M6SL,Submitted,0% (0/0),0% (0/0),0% (0/0),1115,0,0,0,0,1,0,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.24319596387962
417,584,545,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AWBW8ZOZS461I,Submitted,0% (0/0),0% (0/0),0% (0/0),60,0,0,0,1,0,0,no,midsize,trackpad,21to30,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.4282567333063
426,580,543,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2MCRVU8I9VNHG,Submitted,0% (0/0),0% (0/0),0% (0/0),124,0,0,0,0,1,0,yes,largescreen,other,4150,10ktolt30k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.50725925821921
428,581,542,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1THSBWV04YAIK,Submitted,0% (0/0),0% (0/0),0% (0/0),159,0,0,0,1,0,0,yes,midsize,mouse,over50,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.43266105624003
430,580,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AX5RAD2CUCUO,Submitted,0% (0/0),0% (0/0),0% (0/0),460,0,0,0,1,0,0,no,midsize,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.04314446044953
565,583,508,161,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2TBSQP1TB2PKP,Submitted,0% (0/0),0% (0/0),0% (0/0),544,0,0,0,1,0,0,yes,midsize,mouse,4150,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,163.435855716798
512,550,353,343,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2TBSQP1TB2PKP,Submitted,0% (0/0),0% (0/0),0% (0/0),544,0,0,0,1,0,0,yes,midsize,mouse,4150,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,412.911346923976
519,546,338,328,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2TBSQP1TB2PKP,Submitted,0% (0/0),0% (0/0),0% (0/0),544,0,0,0,1,0,0,yes,midsize,mouse,4150,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,415.359495757785
430,566,553,155,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2TBSQP1TB2PKP,Submitted,0% (0/0),0% (0/0),0% (0/0),544,0,0,0,1,0,0,yes,midsize,mouse,4150,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,29.2768309164193
428,578,547,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2VK3O6PUGN370,Submitted,0% (0/0),0% (0/0),0% (0/0),541,0,1,0,0,0,0,yes,tablet,mouse,31to40,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.66583113951343
425,581,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3QOYY7WRUX1QK,Submitted,0% (0/0),0% (0/0),0% (0/0),172,0,0,0,1,0,0,no,midsize,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.82726576637245
