top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,experiment_no,is_pilot,didbf,monitor,mousetrackpad,age,income,edu,is_mobile,is_cellphone,mousetrackpad2,ImageId,in_treatment,bound_size,bounding_box_score
383,618,577,114,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2E0LU8V4EUX5C,Submitted,0% (0/0),0% (0/0),0% (0/0),81,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,99.4654473207185
427,575,545,149,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1AEV3GK17B1YP,Submitted,0% (0/0),0% (0/0),0% (0/0),82,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.2561812577463
426,578,542,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A29IS23K76GS7W,Submitted,0% (0/0),0% (0/0),0% (0/0),83,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.73104435053479
427,580,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3IQDF4IEEPYWW,Submitted,0% (0/0),0% (0/0),0% (0/0),83,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.89055512938106
420,581,551,137,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AZT8TLERIDJUA,Submitted,0% (0/0),0% (0/0),0% (0/0),85,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.8732948830723
426,581,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2ZKMDAQ3XUVCT,Submitted,0% (0/0),0% (0/0),0% (0/0),86,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.73990475974505
428,583,544,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A15QYM2HQ2I9AU,Submitted,0% (0/0),0% (0/0),0% (0/0),86,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.10355890425928
426,582,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,APYYV3B1MT2B6,Submitted,0% (0/0),0% (0/0),0% (0/0),87,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.02073791231193
426,576,547,140,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AK2XJWYN3PF2V,Submitted,0% (0/0),0% (0/0),0% (0/0),88,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.11756200091798
426,580,556,128,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AEY20NS7ZBACE,Submitted,0% (0/0),0% (0/0),0% (0/0),89,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,26.9272304897538
429,575,541,150,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A23GFQ4YFGPV9S,Submitted,0% (0/0),0% (0/0),0% (0/0),89,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.1339054008503
426,581,546,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3PQ5Q456J981M,Submitted,0% (0/0),0% (0/0),0% (0/0),91,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.05859463325295
427,583,548,138,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3B0UAI6NIW03Q,Submitted,0% (0/0),0% (0/0),0% (0/0),92,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.2253767881996
117,267,1024,344,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A169S7EBEK7BHN,Submitted,0% (0/0),0% (0/0),0% (0/0),92,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,941.869781732526
427,560,604,116,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A169S7EBEK7BHN,Submitted,0% (0/0),0% (0/0),0% (0/0),92,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,93.9258980002852
469,640,769,63,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A169S7EBEK7BHN,Submitted,0% (0/0),0% (0/0),0% (0/0),92,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,328.521518201234
422,584,553,136,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1B27X64OUBW6U,Submitted,0% (0/0),0% (0/0),0% (0/0),92,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,16.5438365505403
427,583,545,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A145AXBDTCIW6Z,Submitted,0% (0/0),0% (0/0),0% (0/0),93,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.17478657172204
427,581,545,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A37VSLOZOWXHKA,Submitted,0% (0/0),0% (0/0),0% (0/0),95,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.66152279488339
430,577,542,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A19AYO5VFVSQIL,Submitted,0% (0/0),0% (0/0),0% (0/0),96,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.3477811924389
429,579,541,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3W2QNET7TUNDQ,Submitted,0% (0/0),0% (0/0),0% (0/0),96,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.3378898770972
426,584,545,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AW2XWG1NUYMR5,Submitted,0% (0/0),0% (0/0),0% (0/0),97,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.74908989326342
426,580,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A5024WK5CE1BT,Submitted,0% (0/0),0% (0/0),0% (0/0),98,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.50725925821921
,,,,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3B47DB0VCJIX1,Rejected,0% (0/1),0% (0/1),0% (0/1),99,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
8,8,615,615,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1PFJ5ACN1S55A,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,1164.04921776932
590,683,413,403,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1PFJ5ACN1S55A,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,490.817874565844
446,581,585,133,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1PFJ5ACN1S55A,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,56.3266139714467
390,683,595,94,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2HOPUKWOAF2DQ,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,174.078427724338
561,683,166,0,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2HOPUKWOAF2DQ,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,578.606126810338
195,317,142,119,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2HOPUKWOAF2DQ,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,728.3276844541
425,581,544,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1KFTQRBMXSC13,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,1.82726576637245
429,578,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2317T0VK1GNUR,Submitted,0% (0/0),0% (0/0),0% (0/0),101,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.2582890324839
424,581,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AXGY6VUJW64P1,Submitted,0% (0/0),0% (0/0),0% (0/0),103,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.27999999999997
430,579,545,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2SLQ4EZ4D4AHM,Submitted,0% (0/0),0% (0/0),0% (0/0),104,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.1106950572018
428,584,542,153,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A797VK9M5W2JP,Submitted,0% (0/0),0% (0/0),0% (0/0),104,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.8886800736548
426,581,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A9WAUDMRV5EY2,Submitted,0% (0/0),0% (0/0),0% (0/0),107,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
429,578,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2OCF2RJJDDPUB,Submitted,0% (0/0),0% (0/0),0% (0/0),107,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.45979929173253
420,589,551,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2RJLHFJCV6WQA,Submitted,0% (0/0),0% (0/0),0% (0/0),108,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,16.7615163337081
426,578,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1B23SPBS1MB4L,Submitted,0% (0/0),0% (0/0),0% (0/0),109,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.58262429893555
426,581,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1C5THJX1VVGO4,Submitted,0% (0/0),0% (0/0),0% (0/0),110,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.73990475974505
100,108,323,318,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1XHBO7E954ZEI,Submitted,0% (0/0),0% (0/0),0% (0/0),110,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,896.7664995065
0,641,1000,0,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1XHBO7E954ZEI,Submitted,0% (0/0),0% (0/0),0% (0/0),110,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,777.606122584834
424,582,546,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2L9HV9TXSA2EP,Submitted,0% (0/0),0% (0/0),0% (0/0),111,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.54726576637247
425,582,545,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1A1SQ8ZU2MUEK,Submitted,0% (0/0),0% (0/0),0% (0/0),111,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.25009218681938
429,577,551,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1VPSWYSCJYPEB,Submitted,0% (0/0),0% (0/0),0% (0/0),112,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.4132397084103
424,585,547,139,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,ABIUIDN3HTG9Q,Submitted,0% (0/0),0% (0/0),0% (0/0),113,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.27689107555651
129,129,836,836,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2RNCA7PK35LHT,Submitted,0% (0/0),0% (0/0),0% (0/0),115,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,1241.70279460056
426,579,545,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2RNCA7PK35LHT,Submitted,0% (0/0),0% (0/0),0% (0/0),115,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.18540550417952
417,439,366,362,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2RNCA7PK35LHT,Submitted,0% (0/0),0% (0/0),0% (0/0),115,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,439.482770924162
363,408,339,331,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2RNCA7PK35LHT,Submitted,0% (0/0),0% (0/0),0% (0/0),115,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,469.717663475774
432,579,542,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1EDHCVA75M8WZ,Submitted,0% (0/0),0% (0/0),0% (0/0),115,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7363843190377
427,582,545,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1GV0UZU0T2ORS,Submitted,0% (0/0),0% (0/0),0% (0/0),116,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.94235594745027
0,96,554,551,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKGH4M2M0FMV5,Submitted,0% (0/0),0% (0/0),0% (0/0),116,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,1057.6610088083
417,583,548,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKGH4M2M0FMV5,Submitted,0% (0/0),0% (0/0),0% (0/0),116,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.3510638950151
570,586,564,551,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKGH4M2M0FMV5,Submitted,0% (0/0),0% (0/0),0% (0/0),116,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,554.948664231189
115,200,335,330,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKGH4M2M0FMV5,Submitted,0% (0/0),0% (0/0),0% (0/0),116,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,797.661926112592
93,150,346,341,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AKGH4M2M0FMV5,Submitted,0% (0/0),0% (0/0),0% (0/0),116,7,0,,,,,,,,,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,860.184180868485
427,578,541,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2B5DCZU7KGYWH,Submitted,0% (0/0),0% (0/0),0% (0/0),119,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.2423078827192
430,582,544,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1BDJMFP24FBGL,Submitted,0% (0/0),0% (0/0),0% (0/0),120,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.7805723701168
427,579,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A30TTC8BWI2NRB,Submitted,0% (0/0),0% (0/0),0% (0/0),121,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.37954577832355
426,581,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A16QZSBYXE5VY8,Submitted,0% (0/0),0% (0/0),0% (0/0),122,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
426,581,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3JT2I4GGKDYPE,Submitted,0% (0/0),0% (0/0),0% (0/0),122,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.73990475974505
446,446,308,308,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3ALU3V74HQ0P2,Submitted,0% (0/0),0% (0/0),0% (0/0),124,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,450.572003690213
530,530,569,569,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3ALU3V74HQ0P2,Submitted,0% (0/0),0% (0/0),0% (0/0),124,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,537.447599894136
405,579,545,153,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3ALU3V74HQ0P2,Submitted,0% (0/0),0% (0/0),0% (0/0),124,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,28.8486933548513
425,579,545,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3HMH942BXF36,Submitted,0% (0/0),0% (0/0),0% (0/0),124,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.64925252609926
419,588,547,133,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3VZDRWPGJH46L,Submitted,0% (0/0),0% (0/0),0% (0/0),124,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,18.0321618003699
517,564,551,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1OKCXYMNMCRMO,Submitted,0% (0/0),0% (0/0),0% (0/0),126,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,110.296139976454
