top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,ImageId,in_treatment,bound_size,bounding_box_score
422,588,549,141,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2L3NXTP6W9B21,Submitted,0% (0/0),0% (0/0),0% (0/0),24,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1839562209819
428,579,543,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A19D0SH9AQX9S9,Submitted,0% (0/0),0% (0/0),0% (0/0),33,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.42305176164079
420,592,562,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AE8LYROJT8F3B,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,29.3165918034475
426,580,544,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1ELTW2Q6409ZD,Submitted,0% (0/0),0% (0/0),0% (0/0),99,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.28717052611753
413,588,561,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AZZDXA6TV6737,Submitted,0% (0/0),0% (0/0),0% (0/0),15,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,29.1719777957435
423,582,543,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1H7KZ9CQKQKQP,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.98365957301378
445,568,534,163,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2AJPC6K4TWMNG,Submitted,0% (0/0),0% (0/0),0% (0/0),32,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,47.0943550553745
425,580,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2BLQ1GVEHJR8T,Submitted,0% (0/0),0% (0/0),0% (0/0),241,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.10809891893932
425,586,554,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AWUML5SWVKPN6,Submitted,0% (0/0),0% (0/0),0% (0/0),101,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.6753580722075
431,578,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2ERJOETG340A4,Submitted,0% (0/0),0% (0/0),0% (0/0),109,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.4482019590357
425,580,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1P2AB1821JMEP,Submitted,0% (0/0),0% (0/0),0% (0/0),146,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.84166630513373
414,582,544,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A19KV11YU93DS7,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7085348990008
424,579,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3QK8L0EP342CZ,Submitted,0% (0/0),0% (0/0),0% (0/0),116,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
411,580,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1E4A904M2LXXU,Submitted,0% (0/0),0% (0/0),0% (0/0),50,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.1922494264929
425,580,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2PHQG13R8WMUQ,Submitted,0% (0/0),0% (0/0),0% (0/0),153,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.84166630513373
423,585,548,136,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1DTB56DIYWT2F,Submitted,0% (0/0),0% (0/0),0% (0/0),89,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.8823822504703
399,585,558,133,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3CX3S7JZ2S5VW,Submitted,0% (0/0),0% (0/0),0% (0/0),111,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,39.4512781992489
426,582,542,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A123PBQDU71I5O,Submitted,0% (0/0),0% (0/0),0% (0/0),45,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.13508664529251
430,581,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1W15HBCXQBVRT,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.8600964622745
423,588,546,150,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AHBK3U692V2E,Submitted,0% (0/0),0% (0/0),0% (0/0),29,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.3363710138781
424,581,542,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AKLH2YXK5BAUP,Submitted,0% (0/0),0% (0/0),0% (0/0),114,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.27999999999997
427,578,541,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A16XI3JQN3EWLZ,Submitted,0% (0/0),0% (0/0),0% (0/0),69,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.71314635920573
428,581,547,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AXBNJ1WJHLXRR,Submitted,0% (0/0),0% (0/0),0% (0/0),141,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.00430834463004
426,581,548,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1FHR5P6PG6E5Q,Submitted,0% (0/0),0% (0/0),0% (0/0),47,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.27019181115201
430,581,546,149,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3DX5452G9DCS3,Submitted,0% (0/0),0% (0/0),0% (0/0),23,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7922028575137
424,579,542,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A253S5S5GWG94P,Submitted,0% (0/0),0% (0/0),0% (0/0),69,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.79326377683862
427,578,544,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AI521GBL3HJSC,Submitted,0% (0/0),0% (0/0),0% (0/0),72,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.06370532448925
392,591,551,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2GXPU7NQ4A8ZY,Submitted,0% (0/0),0% (0/0),0% (0/0),24,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,42.6323817207377
424,575,543,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2V4CKDV6TKXQ0,Submitted,0% (0/0),0% (0/0),0% (0/0),62,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.65780592493122
427,577,545,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A16ZHOACL99Q5A,Submitted,0% (0/0),0% (0/0),0% (0/0),38,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.34466979677912
427,589,544,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1B2CR8HUBIHBE,Submitted,0% (0/0),0% (0/0),0% (0/0),36,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.0756030347277
430,579,537,136,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1B54URWGA0WFB,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,17.3413014433178
430,577,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3LAKZ5LLVT71A,Submitted,0% (0/0),0% (0/0),0% (0/0),115,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.0616667458318
433,575,545,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2ZPIWKNHLR8KC,Submitted,0% (0/0),0% (0/0),0% (0/0),81,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.5623172585006
411,594,547,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2V66KLFVJTLKC,Submitted,0% (0/0),0% (0/0),0% (0/0),52,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,27.6848526321369
432,580,538,153,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1D6OV2FTRG1S,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.0883432657037
426,581,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ADRDPV7A37WQ4,Submitted,0% (0/0),0% (0/0),0% (0/0),83,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.73990475974505
338,639,607,55,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A364RSKC1UZO23,Submitted,0% (0/0),0% (0/0),0% (0/0),75,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,211.925063829681
,,,,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3PQULJDZ0HSCS,Submitted,0% (0/0),0% (0/0),0% (0/0),81,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
423,579,542,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3NNDNMBKSZ22H,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.733239809327
427,579,543,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,APTROF44H1MT5,Submitted,0% (0/0),0% (0/0),0% (0/0),63,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.57226948025592
423,580,550,151,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1YJ3SHHXHETDW,Submitted,0% (0/0),0% (0/0),0% (0/0),35,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.1576527691657
423,582,551,149,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AGKQYSULBNIUV,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1661028566615
420,588,562,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3TG5HNXNO0F6D,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,25.2961535055578
419,589,556,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3QIWHREBINC1Z,Submitted,0% (0/0),0% (0/0),0% (0/0),82,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.5264485711627
462,487,151,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1QQWEVARDWOQD,Submitted,0% (0/0),0% (0/0),0% (0/0),509,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,489.540360049672
425,579,544,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1J3NRLGFEIS5H,Submitted,0% (0/0),0% (0/0),0% (0/0),88,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.28717052611753
426,576,555,135,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AANUUKQPVMD9Q,Submitted,0% (0/0),0% (0/0),0% (0/0),32,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.2924135800017
427,578,551,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AFC5ZLY27WOXP,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7489891214347
428,580,543,139,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AKR0NZW3FCXYS,Submitted,0% (0/0),0% (0/0),0% (0/0),21,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.7963561407579
424,582,549,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AOOE9LTQFK8RC,Submitted,0% (0/0),0% (0/0),0% (0/0),114,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.7981363763127
