top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,ImageId,in_treatment,bounding_box_score
216,390,760,414,3RTFSSG7UBO1VPID8AY98PBPZVULW2,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2848VESF5MRA8,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,0,17.9739451406274
221,383,759,412,3RTFSSG7UBO1VPID8AY98PBPZVULW2,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30DUC2L6BI0D5,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,0,21.1476923975835
218,388,760,416,3RTFSSG7UBO1VPID8AY98PBPZVULW2,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),53,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,0,19.6424504897988
212,389,761,419,3RTFSSG7UBO1VPID8AY98PBPZVULW2,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3OYVZSC9CXE5L,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,0,23.3139547889912
327,511,637,376,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AGJTTK50503VZ,Submitted,0% (0/0),0% (0/0),0% (0/0),28,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,11.1167491271375
321,509,638,367,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),1146,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,6.63080073922889
326,516,638,372,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),25,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,7.52950930196584
328,511,628,351,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),15,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,29.511285557036
324,517,644,374,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FZ88OU42EFC8,Submitted,0% (0/0),0% (0/0),0% (0/0),355,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,12.1830397488213
341,498,599,394,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),19,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,72.5656953243988
325,512,637,375,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1ULHXPHPJRQVZ,Submitted,0% (0/0),0% (0/0),0% (0/0),21,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,8.72846856683051
308,533,608,357,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),279,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,59.0264241771041
304,504,625,371,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),7,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,32.8385501049133
332,530,610,384,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),135,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,53.8877894363299
315,524,653,369,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,28.5252470703239
299,520,622,356,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),389,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,45.2742711693563
323,494,613,378,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3OYVZSC9CXE5L,Submitted,0% (0/0),0% (0/0),0% (0/0),24,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,46.454287696459
323,517,642,371,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1FPCIKO68OQ63,Submitted,0% (0/0),0% (0/0),0% (0/0),56,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,8.55214928133448
318,516,639,378,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2KFVSJQGOHZN8,Submitted,0% (0/0),0% (0/0),0% (0/0),8,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,16.180680771373
310,521,614,365,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),338,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,38.4896758764674
307,522,639,372,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,27.5500242239961
315,533,608,377,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AI293TGSIILE,Submitted,0% (0/0),0% (0/0),0% (0/0),31,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,55.0240963443777
322,508,635,372,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),212,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,9.8280381952742
313,505,643,377,32W3UF2E0R3WJJ5NLRZRAE2BLTHC4R,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,0,22.5589305705915
307,564,913,335,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),6,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,23.8907602074234
299,559,908,349,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),446,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,17.2694205231832
297,545,908,354,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30N5H4N4C22N8,Submitted,0% (0/0),0% (0/0),0% (0/0),15,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,33.0893066572855
299,562,910,346,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),741,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,15.6245550872049
298,556,913,348,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AZIAQJWXTSFUX,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,22.8883265781642
300,567,944,305,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),19,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,85.6950747853569
330,559,938,372,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,68.9932972899207
298,572,912,331,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),251,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,34.9146582767407
303,552,915,348,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),244,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,25.4337603836933
285,288,621,614,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),244,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,663.437349456465
271,571,911,362,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A18WFPSLFV4FKY,Submitted,0% (0/0),0% (0/0),0% (0/0),530,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,59.6022716652491
308,571,908,311,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),238,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,43.7975212609109
301,559,919,340,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1FPCIKO68OQ63,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,26.5374546709749
302,553,902,356,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A37WQHTSP4WWK3,Submitted,0% (0/0),0% (0/0),0% (0/0),328,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,21.2640953687481
300,554,910,345,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),62,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,20.8325640554107
272,571,922,353,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),11,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,56.1107323840506
296,553,897,350,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,23.5562017938846
325,545,921,374,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),226,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,58.0148473130316
304,565,899,335,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),25,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,17.5094454161987
321,554,912,348,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10IJ2B94MS2MX,Submitted,0% (0/0),0% (0/0),0% (0/0),21,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,23.3282892992311
307,558,912,347,3XBXDSS89B1GKPN3IFUVA8PW8X0LXV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AWITQJV4D1QA4,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11f2911acdd13dfc.jpg,0,15.2148068113935
243,621,899,148,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),37,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,51.7043789480077
287,614,893,153,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),54,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,49.1729345183227
278,626,902,144,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),8,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,30.9626770586165
286,617,891,151,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2RCBXJ6Q5I1C1,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,48.1972661206198
280,625,899,149,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2848VESF5MRA8,Submitted,0% (0/0),0% (0/0),0% (0/0),29,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,38.1415842619675
281,615,894,149,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),226,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,41.9837574458419
241,632,894,143,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AXZBVDVY0VM3V,Submitted,0% (0/0),0% (0/0),0% (0/0),101,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,58.486793410989
280,609,898,146,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1VMYCTZSIBP5J,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,37.5296592813283
276,616,889,151,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),120,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,47.9302929739857
275,621,900,150,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2Y0G20STAP4DC,Submitted,0% (0/0),0% (0/0),0% (0/0),63,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,36.0500346875353
284,615,892,154,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30DUC2L6BI0D5,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,49.7292062983892
266,625,912,142,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A255Z4TRTBZLKV,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,21.7806644214756
263,637,919,125,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),132,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,31.9540647254527
303,607,878,162,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1L89JD0FAS0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),9,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,80.9378364076401
255,629,904,128,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),265,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,36.9901398103057
283,616,895,151,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AJY5G987IRT25,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,43.4624840395739
269,622,908,124,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,23.175320831398
268,624,894,143,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),329,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,37.2280989542724
237,612,915,121,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,51.4181592411266
277,619,898,146,3UOMW19E7GOEF29NZWI1F68PLPCC5W,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),663,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/120d043fcfb8d619.jpg,0,33.9977126423979
187,476,567,116,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),62,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,8.30166197789389
183,454,561,107,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),363,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,29.0435114903946
187,479,570,95,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),292,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,28.4767742126069
185,476,569,119,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AZIAQJWXTSFUX,Submitted,0% (0/0),0% (0/0),0% (0/0),30,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,5.2094973116267
131,518,640,76,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1QRO7EU8B0J4U,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,152.141641483284
184,474,590,107,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),8,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,33.8849825890904
189,468,564,120,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AJY5G987IRT25,Submitted,0% (0/0),0% (0/0),0% (0/0),18,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,10.7213402643173
189,477,570,117,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A376RKV87IXIVQ,Submitted,0% (0/0),0% (0/0),0% (0/0),51,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,10.6748424500544
191,471,563,119,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2G5GGLXD2KSZS,Submitted,0% (0/0),0% (0/0),0% (0/0),260,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,9.79297802239602
173,476,581,108,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),232,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,28.5286750321308
188,469,560,116,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),352,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,13.5026165253883
190,464,562,120,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1O4AAQX2KCD3N,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,16.7718877940227
192,474,563,119,3XBYQ44Z7SMPE2QIHJ00UGL6T8GTWD,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),310,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/1242767b37ed4c77.jpg,0,11.6078137639409
